Area,Year,Subcategory,Unit,Value
Tunisia,2007,Aggregate fuel,%,99.35
Tunisia,2007,Aggregate fuel,%,0.36
Tunisia,2007,Aggregate fuel,%,0.65
Tunisia,2007,Aggregate fuel,%,0.29
Tunisia,2007,Aggregate fuel,TWh,0.09
Tunisia,2007,Aggregate fuel,TWh,13.65
Tunisia,2007,Aggregate fuel,TWh,13.65
Tunisia,2007,Aggregate fuel,TWh,0.05
Tunisia,2007,Aggregate fuel,TWh,0.09
Tunisia,2007,Aggregate fuel,TWh,0.04
Tunisia,2007,Fuel,%,0.0
Tunisia,2007,Fuel,%,0.0
Tunisia,2007,Fuel,%,88.72
Tunisia,2007,Fuel,%,0.36
Tunisia,2007,Fuel,%,0.0
Tunisia,2007,Fuel,%,10.63
Tunisia,2007,Fuel,%,0.0
Tunisia,2007,Fuel,%,0.0
Tunisia,2007,Fuel,%,0.29
Tunisia,2007,Fuel,TWh,0.0
Tunisia,2007,Fuel,TWh,0.0
Tunisia,2007,Fuel,TWh,12.19
Tunisia,2007,Fuel,TWh,0.05
Tunisia,2007,Fuel,TWh,0.0
Tunisia,2007,Fuel,TWh,1.46
Tunisia,2007,Fuel,TWh,0.0
Tunisia,2007,Fuel,TWh,0.0
Tunisia,2007,Fuel,TWh,0.04
Tunisia,2007,Total,TWh,13.74
Tunisia,2007,Electricity imports,TWh,-0.01
Tunisia,2007,Aggregate fuel,mtCO2,0.0
Tunisia,2007,Aggregate fuel,mtCO2,8.05
Tunisia,2007,Aggregate fuel,mtCO2,8.05
Tunisia,2007,Aggregate fuel,mtCO2,0.0
Tunisia,2007,Aggregate fuel,mtCO2,0.0
Tunisia,2007,Aggregate fuel,mtCO2,0.0
Tunisia,2007,CO2 intensity,gCO2/kWh,585.88
Tunisia,2007,Fuel,mtCO2,0.0
Tunisia,2007,Fuel,mtCO2,0.0
Tunisia,2007,Fuel,mtCO2,7.09
Tunisia,2007,Fuel,mtCO2,0.0
Tunisia,2007,Fuel,mtCO2,0.0
Tunisia,2007,Fuel,mtCO2,0.96
Tunisia,2007,Fuel,mtCO2,0.0
Tunisia,2007,Fuel,mtCO2,0.0
Tunisia,2007,Fuel,mtCO2,0.0
Tunisia,2007,Total,mtCO2,8.05
Tunisia,2008,Aggregate fuel,GW,0.08
Tunisia,2008,Aggregate fuel,GW,2.7
Tunisia,2008,Aggregate fuel,GW,2.7
Tunisia,2008,Aggregate fuel,GW,0.06
Tunisia,2008,Aggregate fuel,GW,0.08
Tunisia,2008,Aggregate fuel,GW,0.02
Tunisia,2008,Fuel,GW,
Tunisia,2008,Fuel,GW,
Tunisia,2008,Fuel,GW,2.7
Tunisia,2008,Fuel,GW,0.06
Tunisia,2008,Fuel,GW,
Tunisia,2008,Fuel,GW,
Tunisia,2008,Fuel,GW,
Tunisia,2008,Fuel,GW,0.0
Tunisia,2008,Fuel,GW,0.02
Tunisia,2008,Demand,TWh,14.36
Tunisia,2008,Demand per capita,MWh,1.36
Tunisia,2008,Aggregate fuel,%,0.49
Tunisia,2008,Aggregate fuel,%,99.51
Tunisia,2008,Aggregate fuel,%,99.51
Tunisia,2008,Aggregate fuel,%,0.21
Tunisia,2008,Aggregate fuel,%,0.49
Tunisia,2008,Aggregate fuel,%,0.28
Tunisia,2008,Aggregate fuel,TWh,0.07
Tunisia,2008,Aggregate fuel,TWh,14.3
Tunisia,2008,Aggregate fuel,TWh,14.3
Tunisia,2008,Aggregate fuel,TWh,0.03
Tunisia,2008,Aggregate fuel,TWh,0.07
Tunisia,2008,Aggregate fuel,TWh,0.04
Tunisia,2008,Fuel,%,0.0
Tunisia,2008,Fuel,%,0.0
Tunisia,2008,Fuel,%,94.5
Tunisia,2008,Fuel,%,0.21
Tunisia,2008,Fuel,%,0.0
Tunisia,2008,Fuel,%,5.01
Tunisia,2008,Fuel,%,0.0
Tunisia,2008,Fuel,%,0.0
Tunisia,2008,Fuel,%,0.28
Tunisia,2008,Fuel,TWh,0.0
Tunisia,2008,Fuel,TWh,0.0
Tunisia,2008,Fuel,TWh,13.58
Tunisia,2008,Fuel,TWh,0.03
Tunisia,2008,Fuel,TWh,0.0
Tunisia,2008,Fuel,TWh,0.72
Tunisia,2008,Fuel,TWh,0.0
Tunisia,2008,Fuel,TWh,0.0
Tunisia,2008,Fuel,TWh,0.04
Tunisia,2008,Total,TWh,14.37
Tunisia,2008,Electricity imports,TWh,-0.01
Tunisia,2008,Aggregate fuel,mtCO2,0.0
Tunisia,2008,Aggregate fuel,mtCO2,8.37
Tunisia,2008,Aggregate fuel,mtCO2,8.37
Tunisia,2008,Aggregate fuel,mtCO2,0.0
Tunisia,2008,Aggregate fuel,mtCO2,0.0
Tunisia,2008,Aggregate fuel,mtCO2,0.0
Tunisia,2008,CO2 intensity,gCO2/kWh,582.46
Tunisia,2008,Fuel,mtCO2,0.0
Tunisia,2008,Fuel,mtCO2,0.0
Tunisia,2008,Fuel,mtCO2,7.9
Tunisia,2008,Fuel,mtCO2,0.0
Tunisia,2008,Fuel,mtCO2,0.0
Tunisia,2008,Fuel,mtCO2,0.47
Tunisia,2008,Fuel,mtCO2,0.0
Tunisia,2008,Fuel,mtCO2,0.0
Tunisia,2008,Fuel,mtCO2,0.0
Tunisia,2008,Total,mtCO2,8.37
Tunisia,2009,Aggregate fuel,GW,0.11
Tunisia,2009,Aggregate fuel,GW,2.82
Tunisia,2009,Aggregate fuel,GW,2.82
Tunisia,2009,Aggregate fuel,GW,0.06
Tunisia,2009,Aggregate fuel,GW,0.11
Tunisia,2009,Aggregate fuel,GW,0.05
Tunisia,2009,Fuel,GW,
Tunisia,2009,Fuel,GW,
Tunisia,2009,Fuel,GW,2.82
Tunisia,2009,Fuel,GW,0.06
Tunisia,2009,Fuel,GW,
Tunisia,2009,Fuel,GW,
Tunisia,2009,Fuel,GW,
Tunisia,2009,Fuel,GW,0.0
Tunisia,2009,Fuel,GW,0.05
Tunisia,2009,Demand,TWh,15.3
Tunisia,2009,Demand per capita,MWh,1.44
Tunisia,2009,Aggregate fuel,%,1.18
Tunisia,2009,Aggregate fuel,%,98.82
Tunisia,2009,Aggregate fuel,%,98.82
Tunisia,2009,Aggregate fuel,%,0.52
Tunisia,2009,Aggregate fuel,%,1.18
Tunisia,2009,Aggregate fuel,%,0.66
Tunisia,2009,Aggregate fuel,TWh,0.18
Tunisia,2009,Aggregate fuel,TWh,15.08
Tunisia,2009,Aggregate fuel,TWh,15.08
Tunisia,2009,Aggregate fuel,TWh,0.08
Tunisia,2009,Aggregate fuel,TWh,0.18
Tunisia,2009,Aggregate fuel,TWh,0.1
Tunisia,2009,Fuel,%,0.0
Tunisia,2009,Fuel,%,0.0
Tunisia,2009,Fuel,%,95.35
Tunisia,2009,Fuel,%,0.52
Tunisia,2009,Fuel,%,0.0
Tunisia,2009,Fuel,%,3.47
Tunisia,2009,Fuel,%,0.0
Tunisia,2009,Fuel,%,0.0
Tunisia,2009,Fuel,%,0.66
Tunisia,2009,Fuel,TWh,0.0
Tunisia,2009,Fuel,TWh,0.0
Tunisia,2009,Fuel,TWh,14.55
Tunisia,2009,Fuel,TWh,0.08
Tunisia,2009,Fuel,TWh,0.0
Tunisia,2009,Fuel,TWh,0.53
Tunisia,2009,Fuel,TWh,0.0
Tunisia,2009,Fuel,TWh,0.0
Tunisia,2009,Fuel,TWh,0.1
Tunisia,2009,Total,TWh,15.26
Tunisia,2009,Electricity imports,TWh,0.04
Tunisia,2009,Aggregate fuel,mtCO2,0.0
Tunisia,2009,Aggregate fuel,mtCO2,8.81
Tunisia,2009,Aggregate fuel,mtCO2,8.81
Tunisia,2009,Aggregate fuel,mtCO2,0.0
Tunisia,2009,Aggregate fuel,mtCO2,0.0
Tunisia,2009,Aggregate fuel,mtCO2,0.0
Tunisia,2009,CO2 intensity,gCO2/kWh,577.33
Tunisia,2009,Fuel,mtCO2,0.0
Tunisia,2009,Fuel,mtCO2,0.0
Tunisia,2009,Fuel,mtCO2,8.46
Tunisia,2009,Fuel,mtCO2,0.0
Tunisia,2009,Fuel,mtCO2,0.0
Tunisia,2009,Fuel,mtCO2,0.35
Tunisia,2009,Fuel,mtCO2,0.0
Tunisia,2009,Fuel,mtCO2,0.0
Tunisia,2009,Fuel,mtCO2,0.0
Tunisia,2009,Total,mtCO2,8.81
Tunisia,2010,Aggregate fuel,GW,0.11
Tunisia,2010,Aggregate fuel,GW,2.94
Tunisia,2010,Aggregate fuel,GW,2.94
Tunisia,2010,Aggregate fuel,GW,0.06
Tunisia,2010,Aggregate fuel,GW,0.11
Tunisia,2010,Aggregate fuel,GW,0.05
Tunisia,2010,Fuel,GW,
Tunisia,2010,Fuel,GW,
Tunisia,2010,Fuel,GW,2.94
Tunisia,2010,Fuel,GW,0.06
Tunisia,2010,Fuel,GW,
Tunisia,2010,Fuel,GW,
Tunisia,2010,Fuel,GW,
Tunisia,2010,Fuel,GW,0.0
Tunisia,2010,Fuel,GW,0.05
Tunisia,2010,Demand,TWh,15.91
Tunisia,2010,Demand per capita,MWh,1.48
Tunisia,2010,Aggregate fuel,%,1.19
Tunisia,2010,Aggregate fuel,%,98.8
Tunisia,2010,Aggregate fuel,%,98.8
Tunisia,2010,Aggregate fuel,%,0.31
Tunisia,2010,Aggregate fuel,%,1.19
Tunisia,2010,Aggregate fuel,%,0.88
Tunisia,2010,Aggregate fuel,TWh,0.19
Tunisia,2010,Aggregate fuel,TWh,15.7
Tunisia,2010,Aggregate fuel,TWh,15.7
Tunisia,2010,Aggregate fuel,TWh,0.05
Tunisia,2010,Aggregate fuel,TWh,0.19
Tunisia,2010,Aggregate fuel,TWh,0.14
Tunisia,2010,Fuel,%,0.0
Tunisia,2010,Fuel,%,0.0
Tunisia,2010,Fuel,%,98.8
Tunisia,2010,Fuel,%,0.31
Tunisia,2010,Fuel,%,0.0
Tunisia,2010,Fuel,%,0.0
Tunisia,2010,Fuel,%,0.0
Tunisia,2010,Fuel,%,0.0
Tunisia,2010,Fuel,%,0.88
Tunisia,2010,Fuel,TWh,0.0
Tunisia,2010,Fuel,TWh,0.0
Tunisia,2010,Fuel,TWh,15.7
Tunisia,2010,Fuel,TWh,0.05
Tunisia,2010,Fuel,TWh,0.0
Tunisia,2010,Fuel,TWh,0.0
Tunisia,2010,Fuel,TWh,0.0
Tunisia,2010,Fuel,TWh,0.0
Tunisia,2010,Fuel,TWh,0.14
Tunisia,2010,Total,TWh,15.89
Tunisia,2010,Electricity imports,TWh,0.02
Tunisia,2010,Aggregate fuel,mtCO2,0.0
Tunisia,2010,Aggregate fuel,mtCO2,9.13
Tunisia,2010,Aggregate fuel,mtCO2,9.13
Tunisia,2010,Aggregate fuel,mtCO2,0.0
Tunisia,2010,Aggregate fuel,mtCO2,0.0
Tunisia,2010,Aggregate fuel,mtCO2,0.0
Tunisia,2010,CO2 intensity,gCO2/kWh,574.58
Tunisia,2010,Fuel,mtCO2,0.0
Tunisia,2010,Fuel,mtCO2,0.0
Tunisia,2010,Fuel,mtCO2,9.13
Tunisia,2010,Fuel,mtCO2,0.0
Tunisia,2010,Fuel,mtCO2,0.0
Tunisia,2010,Fuel,mtCO2,0.0
Tunisia,2010,Fuel,mtCO2,0.0
Tunisia,2010,Fuel,mtCO2,0.0
Tunisia,2010,Fuel,mtCO2,0.0
Tunisia,2010,Total,mtCO2,9.13
Tunisia,2011,Aggregate fuel,GW,0.11
Tunisia,2011,Aggregate fuel,GW,3.34
Tunisia,2011,Aggregate fuel,GW,3.34
Tunisia,2011,Aggregate fuel,GW,0.06
Tunisia,2011,Aggregate fuel,GW,0.11
Tunisia,2011,Aggregate fuel,GW,0.05
Tunisia,2011,Fuel,GW,
Tunisia,2011,Fuel,GW,
Tunisia,2011,Fuel,GW,3.34
Tunisia,2011,Fuel,GW,0.06
Tunisia,2011,Fuel,GW,
Tunisia,2011,Fuel,GW,
Tunisia,2011,Fuel,GW,
Tunisia,2011,Fuel,GW,0.0
Tunisia,2011,Fuel,GW,0.05
Tunisia,2011,Demand,TWh,16.27
Tunisia,2011,Demand per capita,MWh,1.5
Tunisia,2011,Aggregate fuel,%,0.98
Tunisia,2011,Aggregate fuel,%,99.02
Tunisia,2011,Aggregate fuel,%,99.02
Tunisia,2011,Aggregate fuel,%,0.31
Tunisia,2011,Aggregate fuel,%,0.98
Tunisia,2011,Aggregate fuel,%,0.67
Tunisia,2011,Aggregate fuel,TWh,0.16
Tunisia,2011,Aggregate fuel,TWh,16.14
Tunisia,2011,Aggregate fuel,TWh,16.14
Tunisia,2011,Aggregate fuel,TWh,0.05
Tunisia,2011,Aggregate fuel,TWh,0.16
Tunisia,2011,Aggregate fuel,TWh,0.11
Tunisia,2011,Fuel,%,0.0
Tunisia,2011,Fuel,%,0.0
Tunisia,2011,Fuel,%,98.96
Tunisia,2011,Fuel,%,0.31
Tunisia,2011,Fuel,%,0.0
Tunisia,2011,Fuel,%,0.06
Tunisia,2011,Fuel,%,0.0
Tunisia,2011,Fuel,%,0.0
Tunisia,2011,Fuel,%,0.67
Tunisia,2011,Fuel,TWh,0.0
Tunisia,2011,Fuel,TWh,0.0
Tunisia,2011,Fuel,TWh,16.13
Tunisia,2011,Fuel,TWh,0.05
Tunisia,2011,Fuel,TWh,0.0
Tunisia,2011,Fuel,TWh,0.01
Tunisia,2011,Fuel,TWh,0.0
Tunisia,2011,Fuel,TWh,0.0
Tunisia,2011,Fuel,TWh,0.11
Tunisia,2011,Total,TWh,16.3
Tunisia,2011,Electricity imports,TWh,-0.03
Tunisia,2011,Aggregate fuel,mtCO2,0.0
Tunisia,2011,Aggregate fuel,mtCO2,9.39
Tunisia,2011,Aggregate fuel,mtCO2,9.39
Tunisia,2011,Aggregate fuel,mtCO2,0.0
Tunisia,2011,Aggregate fuel,mtCO2,0.0
Tunisia,2011,Aggregate fuel,mtCO2,0.0
Tunisia,2011,CO2 intensity,gCO2/kWh,576.07
Tunisia,2011,Fuel,mtCO2,0.0
Tunisia,2011,Fuel,mtCO2,0.0
Tunisia,2011,Fuel,mtCO2,9.38
Tunisia,2011,Fuel,mtCO2,0.0
Tunisia,2011,Fuel,mtCO2,0.0
Tunisia,2011,Fuel,mtCO2,0.01
Tunisia,2011,Fuel,mtCO2,0.0
Tunisia,2011,Fuel,mtCO2,0.0
Tunisia,2011,Fuel,mtCO2,0.0
Tunisia,2011,Total,mtCO2,9.39
Tunisia,2012,Aggregate fuel,GW,0.24
Tunisia,2012,Aggregate fuel,GW,3.34
Tunisia,2012,Aggregate fuel,GW,3.34
Tunisia,2012,Aggregate fuel,GW,0.06
Tunisia,2012,Aggregate fuel,GW,0.24
Tunisia,2012,Aggregate fuel,GW,0.18
Tunisia,2012,Fuel,GW,
Tunisia,2012,Fuel,GW,
Tunisia,2012,Fuel,GW,3.34
Tunisia,2012,Fuel,GW,0.06
Tunisia,2012,Fuel,GW,
Tunisia,2012,Fuel,GW,
Tunisia,2012,Fuel,GW,
Tunisia,2012,Fuel,GW,0.01
Tunisia,2012,Fuel,GW,0.17
Tunisia,2012,Demand,TWh,17.8
Tunisia,2012,Demand per capita,MWh,1.62
Tunisia,2012,Aggregate fuel,%,1.74
Tunisia,2012,Aggregate fuel,%,98.26
Tunisia,2012,Aggregate fuel,%,98.26
Tunisia,2012,Aggregate fuel,%,0.62
Tunisia,2012,Aggregate fuel,%,1.74
Tunisia,2012,Aggregate fuel,%,1.12
Tunisia,2012,Aggregate fuel,TWh,0.31
Tunisia,2012,Aggregate fuel,TWh,17.53
Tunisia,2012,Aggregate fuel,TWh,17.53
Tunisia,2012,Aggregate fuel,TWh,0.11
Tunisia,2012,Aggregate fuel,TWh,0.31
Tunisia,2012,Aggregate fuel,TWh,0.2
Tunisia,2012,Fuel,%,0.0
Tunisia,2012,Fuel,%,0.0
Tunisia,2012,Fuel,%,98.26
Tunisia,2012,Fuel,%,0.62
Tunisia,2012,Fuel,%,0.0
Tunisia,2012,Fuel,%,0.0
Tunisia,2012,Fuel,%,0.0
Tunisia,2012,Fuel,%,0.0
Tunisia,2012,Fuel,%,1.12
Tunisia,2012,Fuel,TWh,0.0
Tunisia,2012,Fuel,TWh,0.0
Tunisia,2012,Fuel,TWh,17.53
Tunisia,2012,Fuel,TWh,0.11
Tunisia,2012,Fuel,TWh,0.0
Tunisia,2012,Fuel,TWh,0.0
Tunisia,2012,Fuel,TWh,0.0
Tunisia,2012,Fuel,TWh,0.0
Tunisia,2012,Fuel,TWh,0.2
Tunisia,2012,Total,TWh,17.84
Tunisia,2012,Electricity imports,TWh,-0.04
Tunisia,2012,Aggregate fuel,mtCO2,0.0
Tunisia,2012,Aggregate fuel,mtCO2,10.19
Tunisia,2012,Aggregate fuel,mtCO2,10.19
Tunisia,2012,Aggregate fuel,mtCO2,0.0
Tunisia,2012,Aggregate fuel,mtCO2,0.0
Tunisia,2012,Aggregate fuel,mtCO2,0.0
Tunisia,2012,CO2 intensity,gCO2/kWh,571.19
Tunisia,2012,Fuel,mtCO2,0.0
Tunisia,2012,Fuel,mtCO2,0.0
Tunisia,2012,Fuel,mtCO2,10.19
Tunisia,2012,Fuel,mtCO2,0.0
Tunisia,2012,Fuel,mtCO2,0.0
Tunisia,2012,Fuel,mtCO2,0.0
Tunisia,2012,Fuel,mtCO2,0.0
Tunisia,2012,Fuel,mtCO2,0.0
Tunisia,2012,Fuel,mtCO2,0.0
Tunisia,2012,Total,mtCO2,10.19
Tunisia,2013,Aggregate fuel,GW,0.27
Tunisia,2013,Aggregate fuel,GW,3.6
Tunisia,2013,Aggregate fuel,GW,3.6
Tunisia,2013,Aggregate fuel,GW,0.06
Tunisia,2013,Aggregate fuel,GW,0.27
Tunisia,2013,Aggregate fuel,GW,0.21
Tunisia,2013,Fuel,GW,
Tunisia,2013,Fuel,GW,
Tunisia,2013,Fuel,GW,3.6
Tunisia,2013,Fuel,GW,0.06
Tunisia,2013,Fuel,GW,
Tunisia,2013,Fuel,GW,
Tunisia,2013,Fuel,GW,
Tunisia,2013,Fuel,GW,0.01
Tunisia,2013,Fuel,GW,0.2
Tunisia,2013,Demand,TWh,18.08
Tunisia,2013,Demand per capita,MWh,1.62
Tunisia,2013,Aggregate fuel,%,2.37
Tunisia,2013,Aggregate fuel,%,97.63
Tunisia,2013,Aggregate fuel,%,97.63
Tunisia,2013,Aggregate fuel,%,0.33
Tunisia,2013,Aggregate fuel,%,2.37
Tunisia,2013,Aggregate fuel,%,2.04
Tunisia,2013,Aggregate fuel,TWh,0.43
Tunisia,2013,Aggregate fuel,TWh,17.71
Tunisia,2013,Aggregate fuel,TWh,17.71
Tunisia,2013,Aggregate fuel,TWh,0.06
Tunisia,2013,Aggregate fuel,TWh,0.43
Tunisia,2013,Aggregate fuel,TWh,0.37
Tunisia,2013,Fuel,%,0.0
Tunisia,2013,Fuel,%,0.0
Tunisia,2013,Fuel,%,97.13
Tunisia,2013,Fuel,%,0.33
Tunisia,2013,Fuel,%,0.0
Tunisia,2013,Fuel,%,0.5
Tunisia,2013,Fuel,%,0.0
Tunisia,2013,Fuel,%,0.06
Tunisia,2013,Fuel,%,1.98
Tunisia,2013,Fuel,TWh,0.0
Tunisia,2013,Fuel,TWh,0.0
Tunisia,2013,Fuel,TWh,17.62
Tunisia,2013,Fuel,TWh,0.06
Tunisia,2013,Fuel,TWh,0.0
Tunisia,2013,Fuel,TWh,0.09
Tunisia,2013,Fuel,TWh,0.0
Tunisia,2013,Fuel,TWh,0.01
Tunisia,2013,Fuel,TWh,0.36
Tunisia,2013,Total,TWh,18.14
Tunisia,2013,Electricity imports,TWh,-0.06
Tunisia,2013,Aggregate fuel,mtCO2,0.0
Tunisia,2013,Aggregate fuel,mtCO2,10.31
Tunisia,2013,Aggregate fuel,mtCO2,10.31
Tunisia,2013,Aggregate fuel,mtCO2,0.0
Tunisia,2013,Aggregate fuel,mtCO2,0.0
Tunisia,2013,Aggregate fuel,mtCO2,0.0
Tunisia,2013,CO2 intensity,gCO2/kWh,568.36
Tunisia,2013,Fuel,mtCO2,0.0
Tunisia,2013,Fuel,mtCO2,0.0
Tunisia,2013,Fuel,mtCO2,10.25
Tunisia,2013,Fuel,mtCO2,0.0
Tunisia,2013,Fuel,mtCO2,0.0
Tunisia,2013,Fuel,mtCO2,0.06
Tunisia,2013,Fuel,mtCO2,0.0
Tunisia,2013,Fuel,mtCO2,0.0
Tunisia,2013,Fuel,mtCO2,0.0
Tunisia,2013,Total,mtCO2,10.31
Tunisia,2014,Aggregate fuel,GW,0.31
Tunisia,2014,Aggregate fuel,GW,4.02
Tunisia,2014,Aggregate fuel,GW,4.02
Tunisia,2014,Aggregate fuel,GW,0.06
Tunisia,2014,Aggregate fuel,GW,0.31
Tunisia,2014,Aggregate fuel,GW,0.25
Tunisia,2014,Fuel,GW,
Tunisia,2014,Fuel,GW,
Tunisia,2014,Fuel,GW,4.02
Tunisia,2014,Fuel,GW,0.06
Tunisia,2014,Fuel,GW,
Tunisia,2014,Fuel,GW,
Tunisia,2014,Fuel,GW,
Tunisia,2014,Fuel,GW,0.02
Tunisia,2014,Fuel,GW,0.23
Tunisia,2014,Demand,TWh,18.88
Tunisia,2014,Demand per capita,MWh,1.68
Tunisia,2014,Aggregate fuel,%,3.11
Tunisia,2014,Aggregate fuel,%,96.89
Tunisia,2014,Aggregate fuel,%,96.89
Tunisia,2014,Aggregate fuel,%,0.26
Tunisia,2014,Aggregate fuel,%,3.11
Tunisia,2014,Aggregate fuel,%,2.85
Tunisia,2014,Aggregate fuel,TWh,0.59
Tunisia,2014,Aggregate fuel,TWh,18.38
Tunisia,2014,Aggregate fuel,TWh,18.38
Tunisia,2014,Aggregate fuel,TWh,0.05
Tunisia,2014,Aggregate fuel,TWh,0.59
Tunisia,2014,Aggregate fuel,TWh,0.54
Tunisia,2014,Fuel,%,0.0
Tunisia,2014,Fuel,%,0.0
Tunisia,2014,Fuel,%,95.04
Tunisia,2014,Fuel,%,0.26
Tunisia,2014,Fuel,%,0.0
Tunisia,2014,Fuel,%,1.85
Tunisia,2014,Fuel,%,0.0
Tunisia,2014,Fuel,%,0.16
Tunisia,2014,Fuel,%,2.69
Tunisia,2014,Fuel,TWh,0.0
Tunisia,2014,Fuel,TWh,0.0
Tunisia,2014,Fuel,TWh,18.03
Tunisia,2014,Fuel,TWh,0.05
Tunisia,2014,Fuel,TWh,0.0
Tunisia,2014,Fuel,TWh,0.35
Tunisia,2014,Fuel,TWh,0.0
Tunisia,2014,Fuel,TWh,0.03
Tunisia,2014,Fuel,TWh,0.51
Tunisia,2014,Total,TWh,18.97
Tunisia,2014,Electricity imports,TWh,-0.09
Tunisia,2014,Aggregate fuel,mtCO2,0.0
Tunisia,2014,Aggregate fuel,mtCO2,10.71
Tunisia,2014,Aggregate fuel,mtCO2,10.71
Tunisia,2014,Aggregate fuel,mtCO2,0.0
Tunisia,2014,Aggregate fuel,mtCO2,0.0
Tunisia,2014,Aggregate fuel,mtCO2,0.0
Tunisia,2014,CO2 intensity,gCO2/kWh,564.58
Tunisia,2014,Fuel,mtCO2,0.0
Tunisia,2014,Fuel,mtCO2,0.0
Tunisia,2014,Fuel,mtCO2,10.48
Tunisia,2014,Fuel,mtCO2,0.0
Tunisia,2014,Fuel,mtCO2,0.0
Tunisia,2014,Fuel,mtCO2,0.23
Tunisia,2014,Fuel,mtCO2,0.0
Tunisia,2014,Fuel,mtCO2,0.0
Tunisia,2014,Fuel,mtCO2,0.0
Tunisia,2014,Total,mtCO2,10.71
Tunisia,2015,Aggregate fuel,GW,0.33
Tunisia,2015,Aggregate fuel,GW,4.45
Tunisia,2015,Aggregate fuel,GW,4.45
Tunisia,2015,Aggregate fuel,GW,0.06
Tunisia,2015,Aggregate fuel,GW,0.33
Tunisia,2015,Aggregate fuel,GW,0.27
Tunisia,2015,Fuel,GW,
Tunisia,2015,Fuel,GW,
Tunisia,2015,Fuel,GW,4.45
Tunisia,2015,Fuel,GW,0.06
Tunisia,2015,Fuel,GW,
Tunisia,2015,Fuel,GW,
Tunisia,2015,Fuel,GW,
Tunisia,2015,Fuel,GW,0.03
Tunisia,2015,Fuel,GW,0.24
Tunisia,2015,Demand,TWh,19.38
Tunisia,2015,Demand per capita,MWh,1.7
Tunisia,2015,Aggregate fuel,%,2.98
Tunisia,2015,Aggregate fuel,%,97.02
Tunisia,2015,Aggregate fuel,%,97.02
Tunisia,2015,Aggregate fuel,%,0.36
Tunisia,2015,Aggregate fuel,%,2.98
Tunisia,2015,Aggregate fuel,%,2.62
Tunisia,2015,Aggregate fuel,TWh,0.58
Tunisia,2015,Aggregate fuel,TWh,18.9
Tunisia,2015,Aggregate fuel,TWh,18.9
Tunisia,2015,Aggregate fuel,TWh,0.07
Tunisia,2015,Aggregate fuel,TWh,0.58
Tunisia,2015,Aggregate fuel,TWh,0.51
Tunisia,2015,Fuel,%,0.0
Tunisia,2015,Fuel,%,0.0
Tunisia,2015,Fuel,%,92.35
Tunisia,2015,Fuel,%,0.36
Tunisia,2015,Fuel,%,0.0
Tunisia,2015,Fuel,%,4.67
Tunisia,2015,Fuel,%,0.0
Tunisia,2015,Fuel,%,0.31
Tunisia,2015,Fuel,%,2.31
Tunisia,2015,Fuel,TWh,0.0
Tunisia,2015,Fuel,TWh,0.0
Tunisia,2015,Fuel,TWh,17.99
Tunisia,2015,Fuel,TWh,0.07
Tunisia,2015,Fuel,TWh,0.0
Tunisia,2015,Fuel,TWh,0.91
Tunisia,2015,Fuel,TWh,0.0
Tunisia,2015,Fuel,TWh,0.06
Tunisia,2015,Fuel,TWh,0.45
Tunisia,2015,Total,TWh,19.48
Tunisia,2015,Electricity imports,TWh,-0.1
Tunisia,2015,Aggregate fuel,mtCO2,0.0
Tunisia,2015,Aggregate fuel,mtCO2,11.06
Tunisia,2015,Aggregate fuel,mtCO2,11.06
Tunisia,2015,Aggregate fuel,mtCO2,0.0
Tunisia,2015,Aggregate fuel,mtCO2,0.0
Tunisia,2015,Aggregate fuel,mtCO2,0.0
Tunisia,2015,CO2 intensity,gCO2/kWh,567.76
Tunisia,2015,Fuel,mtCO2,0.0
Tunisia,2015,Fuel,mtCO2,0.0
Tunisia,2015,Fuel,mtCO2,10.46
Tunisia,2015,Fuel,mtCO2,0.0
Tunisia,2015,Fuel,mtCO2,0.0
Tunisia,2015,Fuel,mtCO2,0.6
Tunisia,2015,Fuel,mtCO2,0.0
Tunisia,2015,Fuel,mtCO2,0.0
Tunisia,2015,Fuel,mtCO2,0.0
Tunisia,2015,Total,mtCO2,11.06
Tunisia,2016,Aggregate fuel,GW,0.34
Tunisia,2016,Aggregate fuel,GW,4.7
Tunisia,2016,Aggregate fuel,GW,4.7
Tunisia,2016,Aggregate fuel,GW,0.06
Tunisia,2016,Aggregate fuel,GW,0.34
Tunisia,2016,Aggregate fuel,GW,0.28
Tunisia,2016,Fuel,GW,
Tunisia,2016,Fuel,GW,
Tunisia,2016,Fuel,GW,4.7
Tunisia,2016,Fuel,GW,0.06
Tunisia,2016,Fuel,GW,
Tunisia,2016,Fuel,GW,
Tunisia,2016,Fuel,GW,
Tunisia,2016,Fuel,GW,0.04
Tunisia,2016,Fuel,GW,0.24
Tunisia,2016,Demand,TWh,19.51
Tunisia,2016,Demand per capita,MWh,1.69
Tunisia,2016,Aggregate fuel,%,3.2
Tunisia,2016,Aggregate fuel,%,96.79
Tunisia,2016,Aggregate fuel,%,96.79
Tunisia,2016,Aggregate fuel,%,0.25
Tunisia,2016,Aggregate fuel,%,3.2
Tunisia,2016,Aggregate fuel,%,2.95
Tunisia,2016,Aggregate fuel,TWh,0.63
Tunisia,2016,Aggregate fuel,TWh,19.0
Tunisia,2016,Aggregate fuel,TWh,19.0
Tunisia,2016,Aggregate fuel,TWh,0.05
Tunisia,2016,Aggregate fuel,TWh,0.63
