Area,Year,CO2 intensity,Clean,Demand,Demand per capita,Fossil,Gas,Gas and Other Fossil,Hydro,"Hydro, Bioenergy and Other Renewables",Net Imports,Renewables,Solar,Total Generation,Total emissions,Wind and Solar,CO2 intensity_log,CO2 intensity_log_diff,Clean_log,Clean_log_diff,Demand_log,Demand_log_diff,Demand per capita_log,Demand per capita_log_diff,Fossil_log,Fossil_log_diff,Gas_diff,Gas and Other Fossil_log,Gas and Other Fossil_log_diff,Hydro_log,Hydro_log_diff,"Hydro, Bioenergy and Other Renewables_log","Hydro, Bioenergy and Other Renewables_log_diff",Net Imports_diff,Renewables_log,Renewables_log_diff,Total Generation_log,Total Generation_log_diff,Total emissions_log,Total emissions_log_diff,Demand_lag1,Demand_lag2,Demand_lag3,Demand_rolling_mean,Demand_rolling_std,Demand_diff,Fossil_to_Renewables,Demand_growth
Tunisia,2014,564.58,1.0025,18.88,1.68,32.5,31.8925,32.5,0.0925,0.0925,-0.09,1.0025,0.0525,18.97,10.71,0.91,6.336082091883432,-0.0066729288864424,0.0024968801985871,0.2671136797193719,2.9381031607173544,0.0432968057533242,0.5187937934151675,0.0363676441708747,3.481240089335692,0.0057859370670438,-0.2574999999999967,3.481240089335692,0.0057859370670438,-2.3805466344637574,-0.1957445771260952,-2.3805466344637574,-0.1957445771260952,-0.03,0.0024968801985871,0.2671136797193719,2.9428587839469227,0.044739339259932,2.3711778844596574,0.0380635864307885,18.08,17.8,16.27,18.25333333333333,0.5604759882170657,0.8000000000000007,32.41895261522006,0.04424778761061954
Tunisia,2015,567.76,0.9725,19.38,1.7,32.8575,31.3125,32.8575,0.1225,0.1225,-0.1,0.9725,0.1,19.48,11.06,0.8500000000000001,6.341698794216727,0.0056167023332953,-0.0278852034895356,-0.0303820836881228,2.96424160646262,0.0261384457452655,0.5306282510621704,0.0118344576470028,3.492180029374026,0.0109399400383343,-0.5800000000000018,3.492180029374026,0.0109399400383343,-2.0996442489973552,0.2809023854664021,-2.0996442489973552,0.2809023854664021,-0.01,-0.0278852034895356,-0.0303820836881228,2.969388298214389,0.0265295142674664,2.403334996094189,0.0321571116345316,18.88,18.08,17.8,18.779999999999998,0.6557438524566536,0.5,33.7866323872713,0.026483050847457612
Tunisia,2016,563.42,1.045,19.51,1.69,32.885000000000005,32.8175,32.885000000000005,0.09,0.09,-0.12,1.045,0.18,19.63,11.06,0.955,6.33402535356975,-0.0076734406469771,0.0440168854167742,0.0719020889063099,2.97092715463502,0.0066855481723999,0.5247285289349821,-0.0058997221271882,3.4930166267533145,0.0008365973792883,1.5050000000000026,3.4930166267533145,0.0008365973792883,-2.407945608651872,-0.308301359654517,-2.407945608651872,-0.308301359654517,-0.0199999999999999,0.0440168854167742,0.0719020889063099,2.9770590082883697,0.0076707100739805,2.403334996094189,0.0,19.38,18.88,18.08,19.256666666666664,0.3326158946414703,0.13000000000000256,31.46889951851973,0.00670794633642946
Tunisia,2017,566.08,0.97,20.55,1.76,33.35,32.91,33.35,0.045,0.045,-0.03,0.97,0.205,20.58,11.65,0.925,6.33873541097142,0.0047100574016702,-0.0304592074847085,-0.0744760929014828,3.022860940942244,0.0519337863072237,0.5653138090500605,0.0405852801150783,3.507057772361633,0.0140411456083184,0.092499999999994,3.507057772361633,0.0140411456083184,-3.101092789211817,-0.693147180559945,-3.101092789211817,-0.693147180559945,0.09,-0.0304592074847085,-0.0744760929014828,3.0243197304059035,0.0472607221175338,2.4553061800117097,0.0519711839175207,19.51,19.38,18.88,19.813333333333336,0.6412747721283664,1.0399999999999991,34.381443295424596,0.053305996924653876
Tunisia,2018,567.4,0.8899999999999999,20.82,1.77,33.5775,33.045,33.5775,0.0475,0.0475,-0.1,0.8899999999999999,0.13,20.92,11.87,0.8425,6.341064522374751,0.0023291114033305,-0.1165338162559516,-0.086074608771243,3.035914063186823,0.0130531222445791,0.5709795465857378,0.0056657375356773,3.513856199801093,0.0067984274394601,0.1350000000000051,3.513856199801093,0.0067984274394601,-3.047025567941541,0.0540672212702757,-3.047025567941541,0.0540672212702757,-0.07,-0.1165338162559516,-0.086074608771243,3.040705639196722,0.0163859087908186,2.4740142086215764,0.0187080286098666,20.55,19.51,19.38,20.293333333333333,0.6916887546927523,0.2699999999999996,37.72752808564859,0.013138686131386912
Tunisia,2019,564.94,1.0575,21.86,1.84,33.83,33.335,33.83,0.115,0.115,-0.16,1.0575,0.1875,22.02,12.44,0.9425,6.3367195308171205,-0.0043449915576303,0.0559076319382958,0.1724414481942475,3.0846584827483925,0.0487444195615696,0.6097655716208943,0.0387860250351564,3.521347982792617,0.0074917829915239,0.2899999999999991,3.521347982792617,0.0074917829915239,-2.162823150618887,0.8842024173226544,-2.162823150618887,0.8842024173226544,-0.06,0.0559076319382958,0.1724414481942475,3.091951131294534,0.0512454920978115,2.5209170873110334,0.0469028786894569,20.82,20.55,19.51,21.076666666666668,0.6916887546928996,1.0399999999999991,31.99054373219947,0.04995196926032652
Tunisia,2020,564.55,1.055,20.78,1.74,33.5825,33.2025,33.5825,0.0875,0.0875,-0.6,1.055,0.2375,21.38,12.07,0.9675,6.336028953626531,-0.0006905771905891,0.0535407669280297,-0.0023668650102661,3.0339909856710814,-0.0506674970773111,0.5538851132264376,-0.0558804583944566,3.5140050979550312,-0.0073428848375858,-0.1325000000000002,3.5140050979550312,-0.0073428848375858,-2.436116485618568,-0.2732933349996811,-2.436116485618568,-0.2732933349996811,-0.4399999999999999,0.0535407669280297,-0.0023668650102661,3.062455905596899,-0.0294952256976346,2.4907230351094403,-0.0301940522015931,21.86,20.82,20.55,21.153333333333332,0.6123180001997611,-1.0799999999999983,31.831753551485146,-0.04940530649588282
Tunisia,2021,564.38,1.05,22.93,1.9,33.945,33.5575,33.945,0.06,0.06,1.03,1.05,0.33,21.9,12.36,0.99,6.335727783489703,-0.0003011701368285,0.048790164169432,-0.0047506027585977,3.132446096869813,0.0984551111987315,0.6418538861723947,0.087968772945957,3.5247415677536105,0.0107364697985792,0.3549999999999969,3.5247415677536105,0.0107364697985792,-2.8134107167600364,-0.3772942311414682,-2.8134107167600364,-0.3772942311414682,1.63,0.048790164169432,-0.0047506027585977,3.086486636822455,0.0240307312255558,2.514465452029545,0.0237424169201045,20.78,21.86,20.82,21.856666666666666,1.0750038759785079,2.1499999999999986,32.32857142549251,0.10346487006737237
Tunisia,2022,565.62,1.055,23.98,1.98,33.895,33.515,33.895,0.0325,0.0325,2.57,1.055,0.5075,21.41,12.11,1.0225,6.337922474636114,0.0021946911464114,0.0535407669280297,0.0047506027585977,3.177220149599368,0.0447740527295552,0.6830968447064438,0.0412429585340491,3.523267510882929,-0.0014740568706814,-0.0424999999999968,3.523267510882929,-0.0014740568706814,-3.4265151896464454,-0.613104472886409,-3.4265151896464454,-0.613104472886409,1.5399999999999998,0.0535407669280297,0.0047506027585977,3.0638581026015914,-0.0226285342208636,2.494031557565001,-0.0204338944645439,22.93,20.78,21.86,22.563333333333333,1.6312060977598752,1.0500000000000007,32.127962082262755,0.04579153946794601
Tunisia,2023,560.36,1.41,23.79,1.95,33.5475,33.2125,33.5475,0.0325,0.0325,2.5,1.41,0.8299999999999998,21.29,11.93,1.3775,6.328579434327914,-0.0093430403082006,0.343589704390077,0.2900489374620472,3.1692653243148663,-0.0079548252845018,0.6678293725756554,-0.0152674721307883,3.512962344992976,-0.0103051658899531,-0.302500000000002,3.512962344992976,-0.0103051658899531,-3.4265151896464454,0.0,-3.4265151896464454,0.0,-0.0699999999999998,0.343589704390077,0.2900489374620472,3.058237478905388,-0.0056206236962035,2.4790562361098245,-0.0149753214551764,23.98,22.93,20.78,23.566666666666666,0.5594938188838742,-0.19000000000000128,23.792553189801946,-0.007923269391159393
Tunisia,2024,560.25,1.48,23.33,1.9,33.36,33.02,33.36,0.0325,0.0325,2.5,1.48,0.9075,20.83,11.67,1.4475,6.328383112681037,-0.0001963216468769,0.3920420877760237,0.0484523833859466,3.1497400860333387,-0.0195252382815276,0.6418538861723947,-0.0259754864032607,3.507357577490546,-0.0056047675024299,-0.1924999999999954,3.507357577490546,-0.0056047675024299,-3.4265151896464454,0.0,-3.4265151896464454,0.0,0.0,0.3920420877760237,0.0484523833859466,3.0363942552728806,-0.0218432236325072,2.4570214462984645,-0.0220347898113599,23.79,23.98,22.93,23.7,0.3342154993951701,-0.46000000000000085,22.54054053901753,-0.019335855401429236
